date,temp_c,wind_ms,precip_mm,sunshine_h,cloudiness,nao,wind_energy_gwh,solar_energy_gwh,day_of_week,month,is_weekend,is_holiday,sin1_ann,cos1_ann,sin2_ann,cos2_ann
2010-09-25,0.0758354941799933,-0.22044120688114702,-0.311316849198165,0.8096703142775072,-0.7496877241666017,-0.6879037354829421,-0.9640746414615374,-0.5981526712825035,5,9,1,0,-0.994788305609327,-0.10196189005174576,0.2028609916826013,-0.9792075459541514
2010-09-26,-0.3546948233928405,-1.0763482191930116,-0.4789106033453993,-0.31084234082142953,-0.3022580368450873,-0.6879037354829421,-0.9640746414615374,-0.5981526712825035,6,9,1,0,-0.9963950238187231,-0.08483487790576538,0.16905810038314711,-0.9856060869814278
2010-09-27,-0.13145688094766741,-1.3616505566302997,0.6732964564168368,-1.1929480480269756,1.0400310251194558,-0.6879037354829421,-0.9640746414615374,-0.5981526712825035,0,9,0,0,-0.9977068927101168,-0.06768276175455162,0.13505511584034566,-0.9908380875225532
2010-09-28,0.29907343662516606,-1.2903249722709775,-0.457961384076995,-1.1929480480269756,1.0400310251194558,-0.6879037354829421,-0.9640746414615374,-0.5981526712825035,1,9,0,0,-0.9987235240803972,-0.05051061718522288,0.10089228319740334,-0.9948973551031357
2010-09-29,-0.1792935829002046,-0.6483947130370793,-0.4789106033453993,0.7381482299094899,-0.7496877241666017,-0.6879037354829421,-0.9640746414615374,-0.5981526712825035,2,9,0,0,-0.9994446170919858,-0.033323525711631344,0.06661003679003266,-0.9977790852682925
2010-09-30,-0.13145688094766741,-0.9336970504743674,0.40095660592758103,-1.1929480480269756,0.5926013377979414,-0.6879037354829421,-0.9640746414615374,-0.5981526712825035,3,9,0,0,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922
2010-10-01,0.18745446540257968,0.13618671491546314,0.40095660592758103,0.6189447559627944,-0.3022580368450873,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,4,10,0,0,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382
2010-10-02,0.7136581868804875,0.5641402210713954,1.1551284995901354,-1.002222489712263,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,5,10,1,0,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156
2010-10-03,1.1760796390883457,0.7781169741493613,-0.4789106033453993,0.4997412820160991,-0.7496877241666017,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,6,10,1,0,-0.9993706508539969,0.035472555753125565,-0.07090046226091158,-0.9974833955766828
2010-10-04,1.0166239659132221,-0.505743544318435,-0.4789106033453993,-0.47772720434680316,0.5926013377979414,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,0,10,0,0,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482
2010-10-05,0.9368961293256602,-0.07779003816250314,-0.4789106033453993,-0.5730899835041594,0.5926013377979414,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,1,10,0,0,-0.9975590477788613,0.0698279757298709,-0.1393150579548309,-0.9902481076109371
2010-10-06,0.8252771581030739,0.06486113055614104,-0.12277387578252634,-1.0975852688696193,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,2,10,0,0,-0.9962102997023297,0.08697723131368611,-0.17329522734857217,-0.9848699224660111
2010-10-07,0.5063658117528268,-0.6483947130370793,-0.4789106033453993,-1.1691073532376366,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,3,10,0,0,-0.9945667569706337,0.1041007489354256,-0.2070702885338408,-0.9783260681421669
2010-10-08,0.5382569463878514,0.13618671491546314,-0.4789106033453993,-1.1929480480269756,-0.3022580368450873,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,4,10,0,0,-0.9926289059345095,0.12119346147073601,-0.2406002661322256,-0.9706242897934825
2010-10-09,0.4425835424827773,0.06486113055614104,-0.4789106033453993,0.9050330934348637,-2.539406473452659,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,5,10,1,0,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337
2010-10-10,0.0758354941799933,0.20751229927478523,-0.4789106033453993,1.2388028204856105,-2.539406473452659,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,6,10,1,0,-0.9878726596350429,0.1552662498599956,-0.30676656640150596,-0.9517847833088269
2010-10-11,-0.1952391502177169,0.06486113055614104,-0.4789106033453993,1.1434400413282544,-2.539406473452659,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,0,10,0,0,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186
2010-10-12,-0.37064039071035276,-0.3630923755997912,-0.4789106033453993,0.18981224975469105,-0.3022580368450873,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,1,10,0,0,-0.981947190186646,0.18915526872004093,-0.3714809692572883,-0.9284405686308982
2010-10-13,-0.40253152534537734,-1.5756273097082658,-0.4789106033453993,-0.9545411001335847,0.14517165047642705,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,2,10,0,0,-0.9785481345802031,0.2060183203251708,-0.4031976860870853,-0.9151129033807907
2010-10-14,-0.2271302848527415,-1.3616505566302997,-0.4789106033453993,-1.1691073532376366,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,3,10,0,0,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,-0.9007021317403184
2010-10-15,-0.08362017899513025,-1.0763482191930116,1.4484175693477954,-1.1452666584482973,1.0400310251194558,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,4,10,0,0,-0.9708824104813836,0.23955655912092708,-0.4651624991319035,-0.8852253099642835
2010-10-16,-0.5460416312029887,0.6354658054307172,-0.4789106033453993,-0.3346830356107687,-0.7496877241666017,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,5,10,1,0,-0.9666180104000972,0.2562218218071163,-0.49533725523256594,-0.8687007560596847
2010-10-17,-0.9765719487758222,-0.5770691286777572,-0.4789106033453993,0.8811923986455242,-2.091976786131145,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,6,10,1,0,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478
2010-10-18,-0.6417150351080628,0.06486113055614104,-0.2694184106613564,-0.14395747729605593,0.14517165047642705,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,0,10,0,0,-0.9572324433233119,0.28931997761869527,-0.5538929381563792,-0.8325879011014353
2010-10-19,-0.290912554122791,-0.3630923755997912,6.308636439617591,-0.38236442518944685,0.5926013377979414,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,1,10,0,0,-0.9521140536681102,0.30574307646728316,-0.5822045598324479,-0.8130423423846421
2010-10-20,-0.7373884390131369,-0.5770691286777572,2.0768941473999245,0.14213086017601284,0.14517165047642705,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,2,10,0,0,-0.9467139181463862,0.3220757010206104,-0.6098270977059322,-0.7925344856241647
2010-10-21,-0.4822593619329393,1.1347448959459714,-0.35321528773497357,0.47590058722676004,-0.3022580368450873,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,3,10,0,0,-0.9410336347451197,0.3383130181923076,-0.636727858382198,-0.7710886034432227
2010-10-22,-0.290912554122791,0.9920937272273274,-0.4789106033453993,-0.5015678991361423,0.14517165047642705,-0.8060422979005527,-0.9640746414615374,-0.5981526712825035,4,10,0,0,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568
